evento_id,data,contexto,uf,ano,turno,vencedor,partido,incumbente,poll_lead_pp,outcome_real,probabilidade_prior,outcome_framing
us2020_2020-10-26_538_NM_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in NM (2020 US presidential),NM,2020,1,Joe Biden,DEM,0,12.05,1,0.651,Joe Biden (DEM) vs Donald Trump in NM (2020 US presidential)
us2020_2020-10-26_538_NM_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in NM (2020 US presidential),NM,2020,1,Joe Biden,REP,1,-12.05,0,0.349,Donald Trump (REP) vs Joe Biden in NM (2020 US presidential)
us2020_2020-10-26_538_NJ_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in NJ (2020 US presidential),NJ,2020,1,Joe Biden,DEM,0,19.78,1,0.747,Joe Biden (DEM) vs Donald Trump in NJ (2020 US presidential)
us2020_2020-10-26_538_NJ_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in NJ (2020 US presidential),NJ,2020,1,Joe Biden,REP,1,-19.78,0,0.253,Donald Trump (REP) vs Joe Biden in NJ (2020 US presidential)
us2020_2020-10-26_538_NH_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in NH (2020 US presidential),NH,2020,1,Joe Biden,DEM,0,11.23,1,0.64,Joe Biden (DEM) vs Donald Trump in NH (2020 US presidential)
us2020_2020-10-26_538_NH_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in NH (2020 US presidential),NH,2020,1,Joe Biden,REP,1,-11.23,0,0.36,Donald Trump (REP) vs Joe Biden in NH (2020 US presidential)
us2020_2020-10-26_538_NV_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in NV (2020 US presidential),NV,2020,1,Joe Biden,DEM,0,6.67,1,0.583,Joe Biden (DEM) vs Donald Trump in NV (2020 US presidential)
us2020_2020-10-26_538_NV_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in NV (2020 US presidential),NV,2020,1,Joe Biden,REP,1,-6.67,0,0.417,Donald Trump (REP) vs Joe Biden in NV (2020 US presidential)
us2020_2020-10-26_538_NE_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in NE (2020 US presidential),NE,2020,1,Donald Trump,DEM,0,-6.34,0,0.421,Joe Biden (DEM) vs Donald Trump in NE (2020 US presidential)
us2020_2020-10-26_538_NE_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in NE (2020 US presidential),NE,2020,1,Donald Trump,REP,1,6.34,1,0.579,Donald Trump (REP) vs Joe Biden in NE (2020 US presidential)
us2020_2020-10-26_538_MT_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MT (2020 US presidential),MT,2020,1,Donald Trump,DEM,0,-6.69,0,0.416,Joe Biden (DEM) vs Donald Trump in MT (2020 US presidential)
us2020_2020-10-26_538_MT_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MT (2020 US presidential),MT,2020,1,Donald Trump,REP,1,6.69,1,0.584,Donald Trump (REP) vs Joe Biden in MT (2020 US presidential)
us2020_2020-10-26_538_MO_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MO (2020 US presidential),MO,2020,1,Donald Trump,DEM,0,-6.54,0,0.418,Joe Biden (DEM) vs Donald Trump in MO (2020 US presidential)
us2020_2020-10-26_538_MO_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MO (2020 US presidential),MO,2020,1,Donald Trump,REP,1,6.54,1,0.582,Donald Trump (REP) vs Joe Biden in MO (2020 US presidential)
us2020_2020-10-26_538_MS_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MS (2020 US presidential),MS,2020,1,Donald Trump,DEM,0,-16.07,0,0.299,Joe Biden (DEM) vs Donald Trump in MS (2020 US presidential)
us2020_2020-10-26_538_MS_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MS (2020 US presidential),MS,2020,1,Donald Trump,REP,1,16.07,1,0.701,Donald Trump (REP) vs Joe Biden in MS (2020 US presidential)
us2020_2020-10-26_538_MN_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MN (2020 US presidential),MN,2020,1,Joe Biden,DEM,0,8.09,1,0.601,Joe Biden (DEM) vs Donald Trump in MN (2020 US presidential)
us2020_2020-10-26_538_MN_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MN (2020 US presidential),MN,2020,1,Joe Biden,REP,1,-8.09,0,0.399,Donald Trump (REP) vs Joe Biden in MN (2020 US presidential)
us2020_2020-10-26_538_MI_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MI (2020 US presidential),MI,2020,1,Joe Biden,DEM,0,8.33,1,0.604,Joe Biden (DEM) vs Donald Trump in MI (2020 US presidential)
us2020_2020-10-26_538_MI_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MI (2020 US presidential),MI,2020,1,Joe Biden,REP,1,-8.33,0,0.396,Donald Trump (REP) vs Joe Biden in MI (2020 US presidential)
us2020_2020-10-26_538_MA_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MA (2020 US presidential),MA,2020,1,Joe Biden,DEM,0,36.97,1,0.962,Joe Biden (DEM) vs Donald Trump in MA (2020 US presidential)
us2020_2020-10-26_538_MA_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MA (2020 US presidential),MA,2020,1,Joe Biden,REP,1,-36.97,0,0.038,Donald Trump (REP) vs Joe Biden in MA (2020 US presidential)
us2020_2020-10-26_538_MD_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in MD (2020 US presidential),MD,2020,1,Joe Biden,DEM,0,29.69,1,0.871,Joe Biden (DEM) vs Donald Trump in MD (2020 US presidential)
us2020_2020-10-26_538_MD_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in MD (2020 US presidential),MD,2020,1,Joe Biden,REP,1,-29.69,0,0.129,Donald Trump (REP) vs Joe Biden in MD (2020 US presidential)
us2020_2020-10-26_538_ME_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in ME (2020 US presidential),ME,2020,1,Joe Biden,DEM,0,14.12,1,0.676,Joe Biden (DEM) vs Donald Trump in ME (2020 US presidential)
us2020_2020-10-26_538_ME_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in ME (2020 US presidential),ME,2020,1,Joe Biden,REP,1,-14.12,0,0.324,Donald Trump (REP) vs Joe Biden in ME (2020 US presidential)
us2020_2020-10-26_538_LA_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in LA (2020 US presidential),LA,2020,1,Donald Trump,DEM,0,-16.46,0,0.294,Joe Biden (DEM) vs Donald Trump in LA (2020 US presidential)
us2020_2020-10-26_538_LA_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in LA (2020 US presidential),LA,2020,1,Donald Trump,REP,1,16.46,1,0.706,Donald Trump (REP) vs Joe Biden in LA (2020 US presidential)
us2020_2020-10-26_538_KY_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in KY (2020 US presidential),KY,2020,1,Donald Trump,DEM,0,-17.6,0,0.28,Joe Biden (DEM) vs Donald Trump in KY (2020 US presidential)
us2020_2020-10-26_538_KY_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in KY (2020 US presidential),KY,2020,1,Donald Trump,REP,1,17.6,1,0.72,Donald Trump (REP) vs Joe Biden in KY (2020 US presidential)
us2020_2020-10-26_538_KS_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in KS (2020 US presidential),KS,2020,1,Donald Trump,DEM,0,-9.19,0,0.385,Joe Biden (DEM) vs Donald Trump in KS (2020 US presidential)
us2020_2020-10-26_538_KS_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in KS (2020 US presidential),KS,2020,1,Donald Trump,REP,1,9.19,1,0.615,Donald Trump (REP) vs Joe Biden in KS (2020 US presidential)
us2020_2020-10-26_538_IA_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in IA (2020 US presidential),IA,2020,1,Donald Trump,DEM,0,1.26,0,0.516,Joe Biden (DEM) vs Donald Trump in IA (2020 US presidential)
us2020_2020-10-26_538_IA_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in IA (2020 US presidential),IA,2020,1,Donald Trump,REP,1,-1.26,1,0.484,Donald Trump (REP) vs Joe Biden in IA (2020 US presidential)
us2020_2020-10-26_538_IN_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in IN (2020 US presidential),IN,2020,1,Donald Trump,DEM,0,-9.14,0,0.386,Joe Biden (DEM) vs Donald Trump in IN (2020 US presidential)
us2020_2020-10-26_538_IN_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in IN (2020 US presidential),IN,2020,1,Donald Trump,REP,1,9.14,1,0.614,Donald Trump (REP) vs Joe Biden in IN (2020 US presidential)
us2020_2020-10-26_538_IL_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in IL (2020 US presidential),IL,2020,1,Joe Biden,DEM,0,16.01,1,0.7,Joe Biden (DEM) vs Donald Trump in IL (2020 US presidential)
us2020_2020-10-26_538_IL_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in IL (2020 US presidential),IL,2020,1,Joe Biden,REP,1,-16.01,0,0.3,Donald Trump (REP) vs Joe Biden in IL (2020 US presidential)
us2020_2020-10-26_538_ID_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in ID (2020 US presidential),ID,2020,1,Donald Trump,DEM,0,-19.61,0,0.255,Joe Biden (DEM) vs Donald Trump in ID (2020 US presidential)
us2020_2020-10-26_538_ID_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in ID (2020 US presidential),ID,2020,1,Donald Trump,REP,1,19.61,1,0.745,Donald Trump (REP) vs Joe Biden in ID (2020 US presidential)
us2020_2020-10-26_538_HI_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in HI (2020 US presidential),HI,2020,1,Joe Biden,DEM,0,31.56,1,0.895,Joe Biden (DEM) vs Donald Trump in HI (2020 US presidential)
us2020_2020-10-26_538_HI_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in HI (2020 US presidential),HI,2020,1,Joe Biden,REP,1,-31.56,0,0.105,Donald Trump (REP) vs Joe Biden in HI (2020 US presidential)
us2020_2020-10-26_538_GA_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in GA (2020 US presidential),GA,2020,1,Joe Biden,DEM,0,0.4,1,0.505,Joe Biden (DEM) vs Donald Trump in GA (2020 US presidential)
us2020_2020-10-26_538_GA_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in GA (2020 US presidential),GA,2020,1,Joe Biden,REP,1,-0.4,0,0.495,Donald Trump (REP) vs Joe Biden in GA (2020 US presidential)
us2020_2020-10-26_538_FL_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in FL (2020 US presidential),FL,2020,1,Donald Trump,DEM,0,2.27,0,0.528,Joe Biden (DEM) vs Donald Trump in FL (2020 US presidential)
us2020_2020-10-26_538_FL_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in FL (2020 US presidential),FL,2020,1,Donald Trump,REP,1,-2.27,1,0.472,Donald Trump (REP) vs Joe Biden in FL (2020 US presidential)
us2020_2020-10-26_538_DC_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in DC (2020 US presidential),DC,2020,1,Joe Biden,DEM,0,78.24,1,1.478,Joe Biden (DEM) vs Donald Trump in DC (2020 US presidential)
us2020_2020-10-26_538_DC_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in DC (2020 US presidential),DC,2020,1,Joe Biden,REP,1,-78.24,0,-0.478,Donald Trump (REP) vs Joe Biden in DC (2020 US presidential)
us2020_2020-10-26_538_DE_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in DE (2020 US presidential),DE,2020,1,Joe Biden,DEM,0,24.02,1,0.8,Joe Biden (DEM) vs Donald Trump in DE (2020 US presidential)
us2020_2020-10-26_538_DE_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in DE (2020 US presidential),DE,2020,1,Joe Biden,REP,1,-24.02,0,0.2,Donald Trump (REP) vs Joe Biden in DE (2020 US presidential)
us2020_2020-10-26_538_CT_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in CT (2020 US presidential),CT,2020,1,Joe Biden,DEM,0,25.79,1,0.822,Joe Biden (DEM) vs Donald Trump in CT (2020 US presidential)
us2020_2020-10-26_538_CT_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in CT (2020 US presidential),CT,2020,1,Joe Biden,REP,1,-25.79,0,0.178,Donald Trump (REP) vs Joe Biden in CT (2020 US presidential)
us2020_2020-10-26_538_CO_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in CO (2020 US presidential),CO,2020,1,Joe Biden,DEM,0,13.7,1,0.671,Joe Biden (DEM) vs Donald Trump in CO (2020 US presidential)
us2020_2020-10-26_538_CO_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in CO (2020 US presidential),CO,2020,1,Joe Biden,REP,1,-13.7,0,0.329,Donald Trump (REP) vs Joe Biden in CO (2020 US presidential)
us2020_2020-10-26_538_CA_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in CA (2020 US presidential),CA,2020,1,Joe Biden,DEM,0,29.09,1,0.864,Joe Biden (DEM) vs Donald Trump in CA (2020 US presidential)
us2020_2020-10-26_538_CA_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in CA (2020 US presidential),CA,2020,1,Joe Biden,REP,1,-29.09,0,0.136,Donald Trump (REP) vs Joe Biden in CA (2020 US presidential)
us2020_2020-10-26_538_AR_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in AR (2020 US presidential),AR,2020,1,Donald Trump,DEM,0,-19.47,0,0.257,Joe Biden (DEM) vs Donald Trump in AR (2020 US presidential)
us2020_2020-10-26_538_AR_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in AR (2020 US presidential),AR,2020,1,Donald Trump,REP,1,19.47,1,0.743,Donald Trump (REP) vs Joe Biden in AR (2020 US presidential)
us2020_2020-10-26_538_AZ_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in AZ (2020 US presidential),AZ,2020,1,Joe Biden,DEM,0,2.94,1,0.537,Joe Biden (DEM) vs Donald Trump in AZ (2020 US presidential)
us2020_2020-10-26_538_AZ_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in AZ (2020 US presidential),AZ,2020,1,Joe Biden,REP,1,-2.94,0,0.463,Donald Trump (REP) vs Joe Biden in AZ (2020 US presidential)
us2020_2020-10-26_538_AK_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in AK (2020 US presidential),AK,2020,1,Donald Trump,DEM,0,-6.3,0,0.421,Joe Biden (DEM) vs Donald Trump in AK (2020 US presidential)
us2020_2020-10-26_538_AK_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in AK (2020 US presidential),AK,2020,1,Donald Trump,REP,1,6.3,1,0.579,Donald Trump (REP) vs Joe Biden in AK (2020 US presidential)
us2020_2020-10-26_538_AL_dem,2020-10-26,Joe Biden (DEM) vs Donald Trump in AL (2020 US presidential),AL,2020,1,Donald Trump,DEM,0,-18.22,0,0.272,Joe Biden (DEM) vs Donald Trump in AL (2020 US presidential)
us2020_2020-10-26_538_AL_rep,2020-10-26,Donald Trump (REP) vs Joe Biden in AL (2020 US presidential),AL,2020,1,Donald Trump,REP,1,18.22,1,0.728,Donald Trump (REP) vs Joe Biden in AL (2020 US presidential)
us2020_2020-10-25_538_WY_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in WY (2020 US presidential),WY,2020,1,Donald Trump,DEM,0,-36.95,0,0.038,Joe Biden (DEM) vs Donald Trump in WY (2020 US presidential)
us2020_2020-10-25_538_WY_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in WY (2020 US presidential),WY,2020,1,Donald Trump,REP,1,36.95,1,0.962,Donald Trump (REP) vs Joe Biden in WY (2020 US presidential)
us2020_2020-10-25_538_WI_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in WI (2020 US presidential),WI,2020,1,Joe Biden,DEM,0,6.73,1,0.584,Joe Biden (DEM) vs Donald Trump in WI (2020 US presidential)
us2020_2020-10-25_538_WI_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in WI (2020 US presidential),WI,2020,1,Joe Biden,REP,1,-6.73,0,0.416,Donald Trump (REP) vs Joe Biden in WI (2020 US presidential)
us2020_2020-10-25_538_WV_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in WV (2020 US presidential),WV,2020,1,Donald Trump,DEM,0,-22.87,0,0.214,Joe Biden (DEM) vs Donald Trump in WV (2020 US presidential)
us2020_2020-10-25_538_WV_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in WV (2020 US presidential),WV,2020,1,Donald Trump,REP,1,22.87,1,0.786,Donald Trump (REP) vs Joe Biden in WV (2020 US presidential)
us2020_2020-10-25_538_WA_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in WA (2020 US presidential),WA,2020,1,Joe Biden,DEM,0,22.68,1,0.784,Joe Biden (DEM) vs Donald Trump in WA (2020 US presidential)
us2020_2020-10-25_538_WA_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in WA (2020 US presidential),WA,2020,1,Joe Biden,REP,1,-22.68,0,0.216,Donald Trump (REP) vs Joe Biden in WA (2020 US presidential)
us2020_2020-10-25_538_VA_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in VA (2020 US presidential),VA,2020,1,Joe Biden,DEM,0,11.35,1,0.642,Joe Biden (DEM) vs Donald Trump in VA (2020 US presidential)
us2020_2020-10-25_538_VA_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in VA (2020 US presidential),VA,2020,1,Joe Biden,REP,1,-11.35,0,0.358,Donald Trump (REP) vs Joe Biden in VA (2020 US presidential)
us2020_2020-10-25_538_VT_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in VT (2020 US presidential),VT,2020,1,Joe Biden,DEM,0,34.55,1,0.932,Joe Biden (DEM) vs Donald Trump in VT (2020 US presidential)
us2020_2020-10-25_538_VT_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in VT (2020 US presidential),VT,2020,1,Joe Biden,REP,1,-34.55,0,0.068,Donald Trump (REP) vs Joe Biden in VT (2020 US presidential)
us2020_2020-10-25_538_UT_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in UT (2020 US presidential),UT,2020,1,Donald Trump,DEM,0,-10.02,0,0.375,Joe Biden (DEM) vs Donald Trump in UT (2020 US presidential)
us2020_2020-10-25_538_UT_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in UT (2020 US presidential),UT,2020,1,Donald Trump,REP,1,10.02,1,0.625,Donald Trump (REP) vs Joe Biden in UT (2020 US presidential)
us2020_2020-10-25_538_TX_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in TX (2020 US presidential),TX,2020,1,Donald Trump,DEM,0,0.02,0,0.5,Joe Biden (DEM) vs Donald Trump in TX (2020 US presidential)
us2020_2020-10-25_538_TX_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in TX (2020 US presidential),TX,2020,1,Donald Trump,REP,1,-0.02,1,0.5,Donald Trump (REP) vs Joe Biden in TX (2020 US presidential)
us2020_2020-10-25_538_TN_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in TN (2020 US presidential),TN,2020,1,Donald Trump,DEM,0,-13.38,0,0.333,Joe Biden (DEM) vs Donald Trump in TN (2020 US presidential)
us2020_2020-10-25_538_TN_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in TN (2020 US presidential),TN,2020,1,Donald Trump,REP,1,13.38,1,0.667,Donald Trump (REP) vs Joe Biden in TN (2020 US presidential)
us2020_2020-10-25_538_SD_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in SD (2020 US presidential),SD,2020,1,Donald Trump,DEM,0,-12.59,0,0.343,Joe Biden (DEM) vs Donald Trump in SD (2020 US presidential)
us2020_2020-10-25_538_SD_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in SD (2020 US presidential),SD,2020,1,Donald Trump,REP,1,12.59,1,0.657,Donald Trump (REP) vs Joe Biden in SD (2020 US presidential)
us2020_2020-10-25_538_SC_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in SC (2020 US presidential),SC,2020,1,Donald Trump,DEM,0,-8.51,0,0.394,Joe Biden (DEM) vs Donald Trump in SC (2020 US presidential)
us2020_2020-10-25_538_SC_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in SC (2020 US presidential),SC,2020,1,Donald Trump,REP,1,8.51,1,0.606,Donald Trump (REP) vs Joe Biden in SC (2020 US presidential)
us2020_2020-10-25_538_RI_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in RI (2020 US presidential),RI,2020,1,Joe Biden,DEM,0,34.39,1,0.93,Joe Biden (DEM) vs Donald Trump in RI (2020 US presidential)
us2020_2020-10-25_538_RI_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in RI (2020 US presidential),RI,2020,1,Joe Biden,REP,1,-34.39,0,0.07,Donald Trump (REP) vs Joe Biden in RI (2020 US presidential)
us2020_2020-10-25_538_PA_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in PA (2020 US presidential),PA,2020,1,Joe Biden,DEM,0,5.59,1,0.57,Joe Biden (DEM) vs Donald Trump in PA (2020 US presidential)
us2020_2020-10-25_538_PA_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in PA (2020 US presidential),PA,2020,1,Joe Biden,REP,1,-5.59,0,0.43,Donald Trump (REP) vs Joe Biden in PA (2020 US presidential)
us2020_2020-10-25_538_OR_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in OR (2020 US presidential),OR,2020,1,Joe Biden,DEM,0,19.91,1,0.749,Joe Biden (DEM) vs Donald Trump in OR (2020 US presidential)
us2020_2020-10-25_538_OR_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in OR (2020 US presidential),OR,2020,1,Joe Biden,REP,1,-19.91,0,0.251,Donald Trump (REP) vs Joe Biden in OR (2020 US presidential)
us2020_2020-10-25_538_OK_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in OK (2020 US presidential),OK,2020,1,Donald Trump,DEM,0,-21.88,0,0.226,Joe Biden (DEM) vs Donald Trump in OK (2020 US presidential)
us2020_2020-10-25_538_OK_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in OK (2020 US presidential),OK,2020,1,Donald Trump,REP,1,21.88,1,0.774,Donald Trump (REP) vs Joe Biden in OK (2020 US presidential)
us2020_2020-10-25_538_OH_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in OH (2020 US presidential),OH,2020,1,Donald Trump,DEM,0,-1.47,0,0.482,Joe Biden (DEM) vs Donald Trump in OH (2020 US presidential)
us2020_2020-10-25_538_OH_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in OH (2020 US presidential),OH,2020,1,Donald Trump,REP,1,1.47,1,0.518,Donald Trump (REP) vs Joe Biden in OH (2020 US presidential)
us2020_2020-10-25_538_ND_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in ND (2020 US presidential),ND,2020,1,Donald Trump,DEM,0,-18.97,0,0.263,Joe Biden (DEM) vs Donald Trump in ND (2020 US presidential)
us2020_2020-10-25_538_ND_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in ND (2020 US presidential),ND,2020,1,Donald Trump,REP,1,18.97,1,0.737,Donald Trump (REP) vs Joe Biden in ND (2020 US presidential)
us2020_2020-10-25_538_NC_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NC (2020 US presidential),NC,2020,1,Donald Trump,DEM,0,2.51,0,0.531,Joe Biden (DEM) vs Donald Trump in NC (2020 US presidential)
us2020_2020-10-25_538_NC_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NC (2020 US presidential),NC,2020,1,Donald Trump,REP,1,-2.51,1,0.469,Donald Trump (REP) vs Joe Biden in NC (2020 US presidential)
us2020_2020-10-25_538_NY_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NY (2020 US presidential),NY,2020,1,Joe Biden,DEM,0,30.97,1,0.887,Joe Biden (DEM) vs Donald Trump in NY (2020 US presidential)
us2020_2020-10-25_538_NY_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NY (2020 US presidential),NY,2020,1,Joe Biden,REP,1,-30.97,0,0.113,Donald Trump (REP) vs Joe Biden in NY (2020 US presidential)
us2020_2020-10-25_538_NM_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NM (2020 US presidential),NM,2020,1,Joe Biden,DEM,0,11.73,1,0.647,Joe Biden (DEM) vs Donald Trump in NM (2020 US presidential)
us2020_2020-10-25_538_NM_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NM (2020 US presidential),NM,2020,1,Joe Biden,REP,1,-11.73,0,0.353,Donald Trump (REP) vs Joe Biden in NM (2020 US presidential)
us2020_2020-10-25_538_NJ_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NJ (2020 US presidential),NJ,2020,1,Joe Biden,DEM,0,20.38,1,0.755,Joe Biden (DEM) vs Donald Trump in NJ (2020 US presidential)
us2020_2020-10-25_538_NJ_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NJ (2020 US presidential),NJ,2020,1,Joe Biden,REP,1,-20.38,0,0.245,Donald Trump (REP) vs Joe Biden in NJ (2020 US presidential)
us2020_2020-10-25_538_NH_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NH (2020 US presidential),NH,2020,1,Joe Biden,DEM,0,11.23,1,0.64,Joe Biden (DEM) vs Donald Trump in NH (2020 US presidential)
us2020_2020-10-25_538_NH_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NH (2020 US presidential),NH,2020,1,Joe Biden,REP,1,-11.23,0,0.36,Donald Trump (REP) vs Joe Biden in NH (2020 US presidential)
us2020_2020-10-25_538_NV_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NV (2020 US presidential),NV,2020,1,Joe Biden,DEM,0,6.34,1,0.579,Joe Biden (DEM) vs Donald Trump in NV (2020 US presidential)
us2020_2020-10-25_538_NV_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NV (2020 US presidential),NV,2020,1,Joe Biden,REP,1,-6.34,0,0.421,Donald Trump (REP) vs Joe Biden in NV (2020 US presidential)
us2020_2020-10-25_538_NE_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in NE (2020 US presidential),NE,2020,1,Donald Trump,DEM,0,-6.27,0,0.422,Joe Biden (DEM) vs Donald Trump in NE (2020 US presidential)
us2020_2020-10-25_538_NE_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in NE (2020 US presidential),NE,2020,1,Donald Trump,REP,1,6.27,1,0.578,Donald Trump (REP) vs Joe Biden in NE (2020 US presidential)
us2020_2020-10-25_538_MT_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in MT (2020 US presidential),MT,2020,1,Donald Trump,DEM,0,-6.69,0,0.416,Joe Biden (DEM) vs Donald Trump in MT (2020 US presidential)
us2020_2020-10-25_538_MT_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in MT (2020 US presidential),MT,2020,1,Donald Trump,REP,1,6.69,1,0.584,Donald Trump (REP) vs Joe Biden in MT (2020 US presidential)
us2020_2020-10-25_538_MO_dem,2020-10-25,Joe Biden (DEM) vs Donald Trump in MO (2020 US presidential),MO,2020,1,Donald Trump,DEM,0,-6.59,0,0.418,Joe Biden (DEM) vs Donald Trump in MO (2020 US presidential)
us2020_2020-10-25_538_MO_rep,2020-10-25,Donald Trump (REP) vs Joe Biden in MO (2020 US presidential),MO,2020,1,Donald Trump,REP,1,6.59,1,0.582,Donald Trump (REP) vs Joe Biden in MO (2020 US presidential)
